Speed,RPM,Group No,Gear,Wheel RPM,Gear Ratio,,,,
67,2182,-1,6.817611846963361063e-320,728.9711644885,0.6914756255,,,,
87,2895,-1,6.817611846963361063e-320,946.5744971716,0.7065229079,,,,
26,867,-1,6.817611846963361063e-320,282.8843324881,0.7080153636,,,,
25,915,63,6.817611846963361063e-320,272.0041658539,0.7771019838,,,,
24,911,63,6.817611846963361063e-320,261.1239992198,0.8059425174,,,,
35,1392,-1,6.817611846963361063e-320,380.8058321955,0.8444386897,,,,
22,910,-1,6.817611846963361063e-320,239.3636659514,0.8782449147,,,,
28,1193,-1,6.817611846963361063e-320,304.6446657564,0.9046474109,,,,
25,1080,-1,6.817611846963361063e-320,272.0041658539,0.9172351285,,,,
48,2096,-1,6.817611846963361063e-320,522.2479984395,0.9271435326,,,,
21,920,63,6.817611846963361063e-320,228.4834993173,0.9301767176,,,,
21,924,-1,6.817611846963361063e-320,228.4834993173,0.9342209642,,,,
20,883,-1,6.817611846963361063e-320,217.6033326831,0.9374058084,,,,
51,2272,-1,6.817611846963361063e-320,554.888498342,0.9458779103,,,,
25,1116,-1,6.817611846963361063e-320,272.0041658539,0.9478096328,,,,
26,1167,-1,6.817611846963361063e-320,282.8843324881,0.9530033787,,,,
20,898,-1,6.817611846963361063e-320,217.6033326831,0.9533300294,,,,
35,1573,-1,6.817611846963361063e-320,380.8058321955,0.9542399848,,,,
35,1578,-1,6.817611846963361063e-320,380.8058321955,0.9572731698,,,,
48,2170,-1,6.817611846963361063e-320,522.2479984395,0.9598766535,,,,
52,2352,-1,6.817611846963361063e-320,565.7686649761,0.9603530191,,,,
47,2128,-1,6.817611846963361063e-320,511.3678318053,0.9613260212,,,,
53,2403,-1,6.817611846963361063e-320,576.6488316103,0.9626642268,,,,
47,2149,-1,6.817611846963361063e-320,511.3678318053,0.9708127911,,,,
52,2393,-1,6.817611846963361063e-320,565.7686649761,0.9770938668,,,,
45,2093,-1,6.817611846963361063e-320,489.607498537,0.9875376152,,,,
17,868,-1,6.817611846963361063e-320,184.9628327807,1.0840959852,,,,
15,844,-1,6.817611846963361063e-320,163.2024995123,1.1946704451,,,,
16,914,-1,6.817611846963361063e-320,174.0826661465,1.2128948313,,,,
27,1561,-1,6.817611846963361063e-320,293.7644991222,1.2275411827,,,,
15,916,63,6.817611846963361063e-320,163.2024995123,1.2965854594,,,,
14,919,63,6.817611846963361063e-320,152.3223328782,1.3937484839,,,,
12,821,-1,6.817611846963361063e-320,130.5619996099,1.452642825,,,,
36,2471,-1,6.817611846963361063e-320,391.6859988296,1.4573611127,,,,
15,1032,-1,6.817611846963361063e-320,163.2024995123,1.4607818713,,,,
11,769,-1,6.817611846963361063e-320,119.6818329757,1.4843304162,,,,
9,731,-1,6.817611846963361063e-320,97.9214997074,1.7245341536,,,,
12,1289,-1,6.817611846963361063e-320,130.5619996099,2.280702316,,,,
12,1353,-1,6.817611846963361063e-320,130.5619996099,2.3939412207,,,,
8,1002,-1,6.817611846963361063e-320,87.0413330733,2.6593449037,,,,
10,1385,-1,6.817611846963361063e-320,108.8016663416,2.9406728077,,,,
6,842,-1,6.817611846963361063e-320,65.2809998049,2.9795986812,,,,
6,911,63,6.817611846963361063e-320,65.2809998049,3.2237700696,,,,
5,910,63,6.817611846963361063e-320,54.4008331708,3.8642776246,,,,
5,915,-1,6.817611846963361063e-320,54.4008331708,3.8855099192,,,,
5,916,-1,6.817611846963361063e-320,54.4008331708,3.8897563781,,,,
4,913,-1,6.817611846963361063e-320,43.5206665366,4.8462712517,,,,
3,861,-1,6.817611846963361063e-320,32.6404999025,6.0936685618,,,,
1,805,-1,6.817611846963361063e-320,10.8801666342,17.0919971856,,,,
0,803,-1,6.818105912609202310e-320,0,#DIV/0!,,,,
0,737,-1,6.818105912609202310e-320,0,#DIV/0!,,,,
0,740,-1,6.818105912609202310e-320,0,#DIV/0!,,,,
0,828,-1,6.818105912609202310e-320,0,#DIV/0!,,,,
0,825,-1,6.818105912609202310e-320,0,#DIV/0!,,,,
0,745,-1,6.818105912609202310e-320,0,#DIV/0!,,,,
25,888,-1,6.818105912609202310e-320,272.0041658539,0.7541711056,,,,
21,947,-1,6.818105912609202310e-320,228.4834993173,0.9574753821,,,,
18,909,-1,6.818105912609202310e-320,195.8429994148,1.0722308793,,,,
14,902,-1,6.818105912609202310e-320,152.3223328782,1.3679664118,,,,
24,1589,-1,6.818105912609202310e-320,261.1239992198,1.405754841,,,,
12,896,-1,6.818105912609202310e-320,130.5619996099,1.5853446665,,,,
19,1551,-1,6.818105912609202310e-320,206.723166049,1.7332257362,,,,
17,1483,-1,6.818105912609202310e-320,184.9628327807,1.8522054678,,,,
7,895,-1,6.818105912609202310e-320,76.1611664391,2.714700529,,,,
9,1182,-1,6.818105912609202310e-320,97.9214997074,2.7885080295,,,,
6,887,-1,6.818105912609202310e-320,65.2809998049,3.138840891,,,,
4,914,-1,6.818105912609202310e-320,43.5206665366,4.8515793254,,,,
2,880,-1,6.818105912609202310e-320,21.7603332683,9.3422096418,,,,
2,912,-1,6.818105912609202310e-320,21.7603332683,9.6819263561,,,,
1,854,-1,6.818105912609202310e-320,10.8801666342,18.132379623,,,,
1,888,-1,6.818105912609202310e-320,10.8801666342,18.8542776408,,,,
0,862,-1,6.818599978255043556e-320,0,#DIV/0!,,,,
0,762,-1,6.818599978255043556e-320,0,#DIV/0!,,,,
0,886,-1,6.818599978255043556e-320,0,#DIV/0!,,,,
20,917,63,6.818599978255043556e-320,217.6033326831,0.9735007093,,,,
16,916,-1,6.818599978255043556e-320,174.0826661465,1.2155488682,,,,
15,1031,-1,6.818599978255043556e-320,163.2024995123,1.459366385,,,,
23,1583,-1,6.818599978255043556e-320,250.2438325856,1.4613357572,,,,
13,904,-1,6.818599978255043556e-320,141.442166244,1.4764611042,,,,
25,1741,-1,6.818599978255043556e-320,272.0041658539,1.4786169988,,,,
13,916,63,6.818599978255043556e-320,141.442166244,1.4960601454,,,,
13,918,63,6.818599978255043556e-320,141.442166244,1.4993266523,,,,
9,919,-1,6.818599978255043556e-320,97.9214997074,2.1680531972,,,,
8,911,-1,6.818599978255043556e-320,87.0413330733,2.4178275522,,,,
8,921,-1,6.818599978255043556e-320,87.0413330733,2.4443679205,,,,
7,880,-1,6.818599978255043556e-320,76.1611664391,2.6692027548,,,,
7,892,-1,6.818599978255043556e-320,76.1611664391,2.7056009742,,,,
16,2064,-1,6.818599978255043556e-320,174.0826661465,2.7389660086,,,,
1,1144,-1,6.818599978255043556e-320,10.8801666342,24.2897450688,,,,
0,837,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,752,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,771,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,747,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,873,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,759,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,761,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,767,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,834,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,910,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,752,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,759,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,768,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,932,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,738,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,1362,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,722,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
0,769,-1,6.819094043900884803e-320,0,#DIV/0!,,,,
38,851,-1,6.819094043900884803e-320,413.4463320979,0.475491651,,,,
88,2076,-1,6.819094043900884803e-320,957.4546638058,0.5008891327,,,,
77,1825,-1,6.819094043900884803e-320,837.77283083,0.5032329574,,,,
84,2028,-1,6.819094043900884803e-320,913.9339972691,0.5126082563,,,,
77,1866,-1,6.819094043900884803e-320,837.77283083,0.5145384649,,,,
78,1906,-1,6.819094043900884803e-320,848.6529974642,0.5188301742,,,,
74,1810,-1,6.819094043900884803e-320,805.1323309276,0.51933045,,,,
85,2081,-1,6.819094043900884803e-320,924.8141639033,0.5198165311,,,,
33,1049,-1,6.819094043900884803e-320,359.0454989272,0.6749296084,,,,
53,1705,-1,6.819094043900884803e-320,576.6488316103,0.6830389125,,,,
53,1713,-1,6.819094043900884803e-320,576.6488316103,0.6862437872,,,,
66,2140,-1,6.819094043900884803e-320,718.0909978543,0.6884410686,,,,
76,2471,-1,6.819094043900884803e-320,826.8926641959,0.6903289481,,,,
29,943,-1,6.819094043900884803e-320,315.5248323905,0.6904156499,,,,
45,1685,-1,6.819094043900884803e-320,489.607498537,0.7950314771,,,,
48,2176,-1,6.819094043900884803e-320,522.2479984395,0.9625306904,,,,
19,918,63,6.819094043900884803e-320,206.723166049,1.0258550779,,,,
15,891,-1,6.819094043900884803e-320,163.2024995123,1.2611983016,,,,
13,883,-1,6.819094043900884803e-320,141.442166244,1.4421627821,,,,
13,888,-1,6.819094043900884803e-320,141.442166244,1.4503290493,,,,
30,2106,-1,6.819094043900884803e-320,326.4049990247,1.4905070838,,,,
36,2554,-1,6.819094043900884803e-320,391.6859988296,1.5063133476,,,,
10,938,-1,6.819094043900884803e-320,108.8016663416,1.9915892373,,,,
10,1041,-1,6.819094043900884803e-320,108.8016663416,2.2102818721,,,,
18,1891,-1,6.819094043900884803e-320,195.8429994148,2.2305705092,,,,
9,1008,-1,6.819094043900884803e-320,97.9214997074,2.3780169997,,,,
14,1699,-1,6.819094043900884803e-320,152.3223328782,2.5766906139,,,,
11,1341,-1,6.819094043900884803e-320,119.6818329757,2.5884097375,,,,
10,1225,-1,6.819094043900884803e-320,108.8016663416,2.6009560935,,,,
8,991,-1,6.819094043900884803e-320,87.0413330733,2.6301504986,,,,
12,1492,-1,6.819094043900884803e-320,130.5619996099,2.639881967,,,,
13,1626,-1,6.819094043900884803e-320,141.442166244,2.6556700835,,,,
7,878,-1,6.819094043900884803e-320,76.1611664391,2.6631363849,,,,
8,1010,-1,6.819094043900884803e-320,87.0413330733,2.6805771984,,,,
9,1146,-1,6.819094043900884803e-320,97.9214997074,2.7035788509,,,,
9,1170,-1,6.819094043900884803e-320,97.9214997074,2.7601983033,,,,
7,914,63,6.819094043900884803e-320,76.1611664391,2.7723310431,,,,
7,917,-1,6.819094043900884803e-320,76.1611664391,2.7814305979,,,,
6,876,-1,6.819094043900884803e-320,65.2809998049,3.0999150175,,,,
6,895,-1,6.819094043900884803e-320,65.2809998049,3.1671506172,,,,
5,875,-1,6.819094043900884803e-320,54.4008331708,3.7156515621,,,,
5,890,-1,6.819094043900884803e-320,54.4008331708,3.779348446,,,,
4,804,-1,6.819094043900884803e-320,43.5206665366,4.2676912227,,,,
4,880,-1,6.819094043900884803e-320,43.5206665366,4.6711048209,,,,
6,1352,-1,6.819094043900884803e-320,65.2809998049,4.7843437257,,,,
4,929,-1,6.819094043900884803e-320,43.5206665366,4.9312004303,,,,
3,838,-1,6.819094043900884803e-320,32.6404999025,5.9308876363,,,,
3,876,-1,6.819094043900884803e-320,32.6404999025,6.199830035,,,,
3,886,-1,6.819094043900884803e-320,32.6404999025,6.2706043505,,,,
3,911,63,6.819094043900884803e-320,32.6404999025,6.4475401392,,,,
3,912,-1,6.819094043900884803e-320,32.6404999025,6.4546175707,,,,
2,917,-1,6.819094043900884803e-320,21.7603332683,9.7350070927,,,,
2,918,-1,6.819094043900884803e-320,21.7603332683,9.74562324,,,,
1,885,-1,6.819094043900884803e-320,10.8801666342,18.7905807569,,,,
1,914,-1,6.819094043900884803e-320,10.8801666342,19.4063173015,,,,
1,1004,-1,6.819094043900884803e-320,10.8801666342,21.3172238191,,,,
0,1442,-1,6.819588109546726049e-320,0,#DIV/0!,,,,
75,1509,-1,6.819588109546726049e-320,816.0124975617,0.4271937682,,,,
75,1564,-1,6.819588109546726049e-320,816.0124975617,0.4427641176,,,,
75,1564,-1,6.819588109546726049e-320,816.0124975617,0.4427641176,,,,
75,1600,-1,6.819588109546726049e-320,816.0124975617,0.452955619,,,,
78,1894,-1,6.819588109546726049e-320,848.6529974642,0.5155636673,,,,
77,1880,-1,6.819588109546726049e-320,837.77283083,0.5183988821,,,,
77,1880,-1,6.819588109546726049e-320,837.77283083,0.5183988821,,,,
55,1344,-1,6.819588109546726049e-320,598.4091648786,0.5188400727,,,,
59,962,-1,6.821070306484249789e-320,641.9298314152,0.3461943635,,,,
40,1303,-1,6.821070306484249789e-320,435.2066653663,0.6916419979,,,,
50,1630,-1,6.821070306484249789e-320,544.0083317078,0.6921728053,,,,
0,1333,-1,6.821564372130091035e-320,0,#DIV/0!,,,,
66,1046,-1,6.821564372130091035e-320,718.0909978543,0.3364996999,,,,
50,923,-1,6.821564372130091035e-320,544.0083317078,0.3919481591,,,,
40,867,-1,6.821564372130091035e-320,435.2066653663,0.4602099863,,,,
79,1859,-1,6.821564372130091035e-320,859.5331640983,0.4996308321,,,,
51,1208,-1,6.821564372130091035e-320,554.888498342,0.5029139593,,,,
68,1619,-1,6.821564372130091035e-320,739.8513311226,0.5055159562,,,,
46,1101,-1,6.821564372130091035e-320,500.4876651712,0.5081903565,,,,
67,1619,-1,6.821564372130091035e-320,728.9711644885,0.5130609705,,,,
67,1619,-1,6.821564372130091035e-320,728.9711644885,0.5130609705,,,,
47,1137,-1,6.821564372130091035e-320,511.3678318053,0.5136408299,,,,
76,1839,-1,6.821564372130091035e-320,826.8926641959,0.5137656558,,,,
71,1720,-1,6.821564372130091035e-320,772.4918310251,0.5143598138,,,,
50,1212,-1,6.821564372130091035e-320,544.0083317078,0.5146708221,,,,
70,1703,-1,6.821564372130091035e-320,761.6116643909,0.5165513968,,,,
56,1363,-1,6.821564372130091035e-320,609.2893315128,0.5167788856,,,,
48,1187,-1,6.821564372130091035e-320,522.2479984395,0.5250569529,,,,
48,1193,-1,6.821564372130091035e-320,522.2479984395,0.5277109897,,,,
65,1669,-1,6.821564372130091035e-320,707.2108312202,0.5451799962,,,,
40,1090,-1,6.821564372130091035e-320,435.2066653663,0.578580029,,,,
33,907,-1,6.821564372130091035e-320,359.0454989272,0.5835664012,,,,
41,1181,-1,6.821564372130091035e-320,446.0868320004,0.6115936578,,,,
30,912,-1,6.821564372130091035e-320,326.4049990247,0.6454617571,,,,
38,1181,-1,6.821564372130091035e-320,413.4463320979,0.6598773676,,,,
38,1181,-1,6.821564372130091035e-320,413.4463320979,0.6598773676,,,,
54,1707,-1,6.821564372130091035e-320,587.5289982444,0.671176425,,,,
54,1719,-1,6.821564372130091035e-320,587.5289982444,0.6758947127,,,,
65,2078,-1,6.821564372130091035e-320,707.2108312202,0.6787801271,,,,
51,1637,-1,6.821564372130091035e-320,554.888498342,0.681515026,,,,
64,2055,-1,6.821564372130091035e-320,696.330664586,0.6817557107,,,,
64,2060,-1,6.821564372130091035e-320,696.330664586,0.6834144837,,,,
62,2001,-1,6.821564372130091035e-320,674.5703313177,0.6852551867,,,,
53,1711,-1,6.821564372130091035e-320,576.6488316103,0.6854425685,,,,
45,1455,-1,6.821564372130091035e-320,489.607498537,0.68651086,,,,
45,1456,-1,6.821564372130091035e-320,489.607498537,0.6869826888,,,,
45,1461,-1,6.821564372130091035e-320,489.607498537,0.6893418327,,,,
47,2062,-1,6.821564372130091035e-320,511.3678318053,0.9315104585,,,,
39,1751,-1,6.821564372130091035e-320,424.3264987321,0.9532755876,,,,
46,2070,-1,6.821564372130091035e-320,500.4876651712,0.9554532588,,,,
39,1756,-1,6.821564372130091035e-320,424.3264987321,0.9559976766,,,,
39,1772,-1,6.821564372130091035e-320,424.3264987321,0.9647083616,,,,
45,2061,-1,6.821564372130091035e-320,489.607498537,0.9724390945,,,,
34,1570,-1,6.821564372130091035e-320,369.9256655613,0.980432429,,,,
38,1759,-1,6.821564372130091035e-320,413.4463320979,0.982831744,,,,
25,1169,-1,6.821564372130091035e-320,272.0041658539,0.9928220974,,,,
43,2024,-1,6.821564372130091035e-320,467.8471652687,0.999399171,,,,
18,982,-1,6.821564372130091035e-320,195.8429994148,1.1583396298,,,,
28,1710,-1,6.821564372130091035e-320,304.6446657564,1.2966865655,,,,
0,1817,-1,6.822058437775932282e-320,0,#DIV/0!,,,,
62,917,-1,6.822058437775932282e-320,674.5703313177,0.3140324869,,,,
61,917,-1,6.822058437775932282e-320,663.6901646835,0.3191805604,,,,
59,918,-1,6.822058437775932282e-320,641.9298314152,0.3303601098,,,,
62,1148,-1,6.822058437775932282e-320,674.5703313177,0.3931399072,,,,
47,918,-1,6.822058437775932282e-320,511.3678318053,0.4147073719,,,,
41,897,-1,6.822058437775932282e-320,446.0868320004,0.4645211779,,,,
68,1491,-1,6.822058437775932282e-320,739.8513311226,0.465549284,,,,
41,922,-1,6.822058437775932282e-320,446.0868320004,0.477467699,,,,
66,1620,-1,6.822058437775932282e-320,718.0909978543,0.521156323,,,,
31,920,-1,6.822058437775932282e-320,337.2851656588,0.6301197119,,,,
53,1587,-1,6.822058437775932282e-320,576.6488316103,0.6357670112,,,,
54,1717,-1,6.822058437775932282e-320,587.5289982444,0.6751083314,,,,
51,1627,-1,6.822058437775932282e-320,554.888498342,0.677351831,,,,
51,1637,-1,6.822058437775932282e-320,554.888498342,0.681515026,,,,
53,1709,-1,6.822058437775932282e-320,576.6488316103,0.6846413498,,,,
53,1718,-1,6.822058437775932282e-320,576.6488316103,0.6882468338,,,,
40,1297,-1,6.822058437775932282e-320,435.2066653663,0.6884571537,,,,
50,1628,-1,6.822058437775932282e-320,544.0083317078,0.6913235135,,,,
38,1477,-1,6.822058437775932282e-320,413.4463320979,0.825265768,,,,
0,848,-1,6.822552503421773529e-320,0,#DIV/0!,,,,
45,915,-1,6.822552503421773529e-320,489.607498537,0.4317233244,,,,
63,1450,-1,6.822552503421773529e-320,685.4504979518,0.4886797973,,,,
76,1838,-1,6.822552503421773529e-320,826.8926641959,0.5134862835,,,,
71,1720,-1,6.822552503421773529e-320,772.4918310251,0.5143598138,,,,
75,1822,-1,6.822552503421773529e-320,816.0124975617,0.5158032111,,,,
51,1373,-1,6.822552503421773529e-320,554.888498342,0.5716066773,,,,
48,1397,-1,6.822552503421773529e-320,522.2479984395,0.6179482419,,,,
30,897,-1,6.822552503421773529e-320,326.4049990247,0.6348456098,,,,
30,897,-1,6.822552503421773529e-320,326.4049990247,0.6348456098,,,,
28,886,-1,6.822552503421773529e-320,304.6446657564,0.6718504661,,,,
68,2188,-1,6.822552503421773529e-320,739.8513311226,0.683180304,,,,
27,909,-1,6.822552503421773529e-320,293.7644991222,0.7148205862,,,,
26,878,-1,6.822552503421773529e-320,282.8843324881,0.7169982575,,,,
24,920,63,6.822552503421773529e-320,261.1239992198,0.8139046279,,,,
21,843,-1,6.822552503421773529e-320,228.4834993173,0.8523249706,,,,
25,1124,-1,6.822552503421773529e-320,272.0041658539,0.954603967,,,,
50,2302,-1,6.822552503421773529e-320,544.0083317078,0.9775348453,,,,
23,1061,-1,6.822552503421773529e-320,250.2438325856,0.9794549832,,,,
18,850,-1,6.822552503421773529e-320,195.8429994148,1.0026361358,,,,
21,1030,-1,6.822552503421773529e-320,228.4834993173,1.041393499,,,,
45,2274,-1,6.822552503421773529e-320,489.607498537,1.0729386225,,,,
28,1442,-1,6.822552503421773529e-320,304.6446657564,1.093463174,,,,
45,2401,-1,6.822552503421773529e-320,489.607498537,1.1328608763,,,,
45,2401,-1,6.822552503421773529e-320,489.607498537,1.1328608763,,,,
29,1563,-1,6.822552503421773529e-320,315.5248323905,1.1443474663,,,,
23,1247,-1,6.822552503421773529e-320,250.2438325856,1.1511596268,,,,
15,918,63,6.822552503421773529e-320,163.2024995123,1.299416432,,,,
15,921,-1,6.822552503421773529e-320,163.2024995123,1.3036628909,,,,
25,1731,-1,6.822552503421773529e-320,272.0041658539,1.4701240809,,,,
25,1737,-1,6.822552503421773529e-320,272.0041658539,1.4752198316,,,,
11,785,-1,6.822552503421773529e-320,119.6818329757,1.5152137539,,,,
12,909,-1,6.822552503421773529e-320,130.5619996099,1.608346319,,,,
8,867,-1,6.822552503421773529e-320,87.0413330733,2.3010499317,,,,
22,2620,-1,6.822552503421773529e-320,239.3636659514,2.5285732708,,,,
10,1299,-1,6.822552503421773529e-320,108.8016663416,2.7580750738,,,,
4,917,-1,6.822552503421773529e-320,43.5206665366,4.8675035463,,,,
0,769,-1,6.823540634713456022e-320,0,#DIV/0!,,,,
0,771,-1,6.823540634713456022e-320,0,#DIV/0!,,,,
0,768,-1,6.823540634713456022e-320,0,#DIV/0!,,,,
0,1262,-1,6.823540634713456022e-320,0,#DIV/0!,,,,
0,795,-1,6.823540634713456022e-320,0,#DIV/0!,,,,
17,833,-1,6.823540634713456022e-320,184.9628327807,1.0403824374,,,,
34,2311,-1,6.823540634713456022e-320,369.9256655613,1.4431715563,,,,
11,785,-1,6.823540634713456022e-320,119.6818329757,1.5152137539,,,,
29,2087,-1,6.823540634713456022e-320,315.5248323905,1.527993066,,,,
7,882,-1,6.823540634713456022e-320,76.1611664391,2.6752691247,,,,
7,887,-1,6.823540634713456022e-320,76.1611664391,2.6904350495,,,,
11,1802,-1,6.823540634713456022e-320,119.6818329757,3.4782359038,,,,
5,886,-1,6.823540634713456022e-320,54.4008331708,3.7623626103,,,,
3,903,-1,6.823540634713456022e-320,32.6404999025,6.3909206868,,,,
29,876,-1,6.824034700359297268e-320,315.5248323905,0.6413617278,,,,
27,910,-1,6.824034700359297268e-320,293.7644991222,0.7156069675,,,,
48,1801,-1,6.824034700359297268e-320,522.2479984395,0.7966533885,,,,
24,916,63,6.824034700359297268e-320,261.1239992198,0.8103659121,,,,
24,917,63,6.824034700359297268e-320,261.1239992198,0.8112505911,,,,
22,917,63,6.824034700359297268e-320,239.3636659514,0.8850006448,,,,
26,1085,-1,6.824034700359297268e-320,282.8843324881,0.8860399879,,,,
21,878,-1,6.824034700359297268e-320,228.4834993173,0.8877121283,,,,
27,1152,-1,6.824034700359297268e-320,293.7644991222,0.905911238,,,,
20,895,-1,6.824034700359297268e-320,217.6033326831,0.9501451852,,,,
35,1575,-1,6.824034700359297268e-320,380.8058321955,0.9554532588,,,,
39,1757,-1,6.824034700359297268e-320,424.3264987321,0.9565420944,,,,
20,906,-1,6.824034700359297268e-320,217.6033326831,0.9618229472,,,,
39,1767,-1,6.824034700359297268e-320,424.3264987321,0.9619862726,,,,
21,960,-1,6.824034700359297268e-320,228.4834993173,0.9706191836,,,,
26,1199,-1,6.824034700359297268e-320,282.8843324881,0.9791354336,,,,
24,1118,-1,6.824034700359297268e-320,261.1239992198,0.9890710587,,,,
19,920,-1,6.824034700359297268e-320,206.723166049,1.0280900563,,,,
19,922,-1,6.824034700359297268e-320,206.723166049,1.0303250347,,,,
18,922,-1,6.824034700359297268e-320,195.8429994148,1.0875653144,,,,
15,918,63,6.824034700359297268e-320,163.2024995123,1.299416432,,,,
13,890,-1,6.824034700359297268e-320,141.442166244,1.4535955562,,,,
15,1035,-1,6.824034700359297268e-320,163.2024995123,1.4650283302,,,,
15,1036,-1,6.824034700359297268e-320,163.2024995123,1.4664438165,,,,
13,913,63,6.824034700359297268e-320,141.442166244,1.4911603851,,,,
13,914,63,6.824034700359297268e-320,141.442166244,1.4927936386,,,,
13,920,-1,6.824034700359297268e-320,141.442166244,1.5025931592,,,,
13,921,-1,6.824034700359297268e-320,141.442166244,1.5042264126,,,,
29,2060,-1,6.824034700359297268e-320,315.5248323905,1.5082250676,,,,
11,809,-1,6.824034700359297268e-320,119.6818329757,1.5615387604,,,,
11,810,-1,6.824034700359297268e-320,119.6818329757,1.563468969,,,,
11,813,-1,6.824034700359297268e-320,119.6818329757,1.5692595948,,,,
13,1023,-1,6.824034700359297268e-320,141.442166244,1.6708182629,,,,
16,1329,-1,6.824034700359297268e-320,174.0826661465,1.7636074736,,,,
8,919,-1,6.824034700359297268e-320,87.0413330733,2.4390598468,,,,
15,1923,-1,6.824034700359297268e-320,163.2024995123,2.7219801729,,,,
12,1581,-1,6.824034700359297268e-320,130.5619996099,2.7973548189,,,,
6,903,-1,6.824034700359297268e-320,65.2809998049,3.1954603434,,,,
4,840,-1,6.824034700359297268e-320,43.5206665366,4.4587818745,,,,
3,881,-1,6.824034700359297268e-320,32.6404999025,6.2352171928,,,,
1,959,-1,6.824034700359297268e-320,10.8801666342,20.3617705603,,,,
0,1581,-1,6.824528766005138515e-320,0,#DIV/0!,,,,
0,1141,-1,6.824528766005138515e-320,0,#DIV/0!,,,,
66,916,-1,6.824528766005138515e-320,718.0909978543,0.2946785135,,,,
65,918,-1,6.824528766005138515e-320,707.2108312202,0.2998653305,,,,
52,955,-1,6.824528766005138515e-320,565.7686649761,0.3899392573,,,,
54,1043,-1,6.824528766005138515e-320,587.5289982444,0.4100978391,,,,
44,914,-1,6.824528766005138515e-320,478.7273319029,0.4410526659,,,,
46,1025,-1,6.824528766005138515e-320,500.4876651712,0.4731109132,,,,
50,1194,-1,6.824528766005138515e-320,544.0083317078,0.507027196,,,,
37,894,-1,6.824528766005138515e-320,402.5661654638,0.5130181462,,,,
71,1725,-1,6.824528766005138515e-320,772.4918310251,0.5158550458,,,,
48,1169,-1,6.824528766005138515e-320,522.2479984395,0.5170948424,,,,
36,918,-1,6.824528766005138515e-320,391.6859988296,0.5414235133,,,,
36,918,-1,6.824528766005138515e-320,391.6859988296,0.5414235133,,,,
35,921,-1,6.824528766005138515e-320,380.8058321955,0.5587126675,,,,
32,843,-1,6.824528766005138515e-320,348.165332293,0.5593382619,,,,
33,919,-1,6.824528766005138515e-320,359.0454989272,0.5912872356,,,,
32,918,-1,6.824528766005138515e-320,348.165332293,0.6091014525,,,,
32,920,-1,6.824528766005138515e-320,348.165332293,0.6104284709,,,,
31,916,-1,6.824528766005138515e-320,337.2851656588,0.627380061,,,,
35,1113,-1,6.824528766005138515e-320,380.8058321955,0.6751869696,,,,
51,1627,-1,6.824528766005138515e-320,554.888498342,0.677351831,,,,
53,1714,-1,6.824528766005138515e-320,576.6488316103,0.6866443965,,,,
33,1068,-1,6.824528766005138515e-320,359.0454989272,0.6871542629,,,,
50,1627,-1,6.824528766005138515e-320,544.0083317078,0.6908988676,,,,
62,2020,-1,6.824528766005138515e-320,674.5703313177,0.6917618576,,,,
35,1144,-1,6.824528766005138515e-320,380.8058321955,0.6939927163,,,,
50,1637,-1,6.824528766005138515e-320,544.0083317078,0.6951453265,,,,
31,1216,-1,6.824528766005138515e-320,337.2851656588,0.8328538801,,,,
35,1400,-1,6.824528766005138515e-320,380.8058321955,0.8492917856,,,,
24,1065,-1,6.824528766005138515e-320,261.1239992198,0.9421830747,,,,
25,1121,-1,6.824528766005138515e-320,272.0041658539,0.9520560917,,,,
23,1035,-1,6.824528766005138515e-320,250.2438325856,0.9554532588,,,,
23,1044,-1,6.824528766005138515e-320,250.2438325856,0.963761548,,,,
46,2113,-1,6.824528766005138515e-320,500.4876651712,0.9753008386,,,,
44,2129,-1,6.824528766005138515e-320,478.7273319029,1.0273535293,,,,
18,904,-1,6.824528766005138515e-320,195.8429994148,1.0663330197,,,,
35,1940,-1,6.824528766005138515e-320,380.8058321955,1.1768757601,,,,
34,2367,-1,6.824528766005138515e-320,369.9256655613,1.4781423945,,,,
0,1470,-1,6.825022831650979761e-320,0,#DIV/0!,,,,
0,934,-1,6.825022831650979761e-320,0,#DIV/0!,,,,
0,753,-1,6.825022831650979761e-320,0,#DIV/0!,,,,
0,853,-1,6.825022831650979761e-320,0,#DIV/0!,,,,
0,758,-1,6.825022831650979761e-320,0,#DIV/0!,,,,
